EmployeeID,FullName,Gender,Citizenship,LanguagesSpoken,Department,AnnualSalary,SocialSecurityNumber,Age,YearsOfExperience
4272,John Esparza,Female,USA,Mandarin,Operations,155875.44,426-87-8015,28,6
4273,Kathy Mcgee,Female,USA,"French, Arabic",Marketing,150903.82,543-57-6363,26,5
4274,David Myers,Female,USA,"Mandarin, Hindi",Finance,59443.6,517-08-6297,37,17
4275,Ethan Miller,Male,USA,None,Operations,93160.34,363-73-7687,33,13
4276,Kevin Hayes,Male,Canada,French,Operations,123586.9,241-45-8880,46,25
4277,David Thomas,Male,USA,Spanish,Sales,124938.74,010-39-2214,27,6
4278,Natasha Chapman,Male,India,None,Product,120225.13,155-83-9821,59,38
4279,Charles Blankenship,Male,China,Spanish,Sales,85644.59,079-75-2628,61,43
4280,Lisa Andrews,Male,USA,"French, French",I/T,103015.02,476-97-1187,68,47
4281,Matthew Roth,Male,China,"Mandarin, Mandarin",Product,49415.47,201-58-1568,39,17
4282,Michael Joyce,Female,India,Mandarin,Marketing,130535.39,873-51-1333,28,7
4283,Jennifer Francis,Female,South Korea,French,Sales,156444.72,292-90-8730,54,36
4284,Nicole Zimmerman,Female,India,"Mandarin, Mandarin",Finance,134193.47,115-55-4413,47,28
4285,Preston Garcia PhD,Female,USA,"Arabic, Spanish",Human Resource,95358.04,655-34-3794,36,18
4286,Jason Richardson,Female,Taiwan,Arabic,Product,94864.87,018-77-7872,32,10
4287,Wendy Watts,Female,USA,"Arabic, Arabic",Product,143606.67,838-02-0754,57,39
4288,Gina Perry,Male,USA,None,I/T,142419.7,557-20-0479,33,11
4289,Denise Carr,Female,USA,None,Marketing,41486.89,124-09-1632,55,35
4290,Charles Hester,Female,China,Mandarin,Operations,43055.35,001-31-2933,28,9
4291,Jessica Montgomery,Female,India,Mandarin,Product,127681.72,816-03-0553,55,34
4292,Dustin Moore,Female,South Korea,None,I/T,110772.31,386-94-3822,55,37
4293,Michelle Ramirez,Female,USA,Hindi,Human Resource,106984.02,398-91-6531,25,7
4294,Jennifer Turner,Female,India,None,Product,88974.16,519-18-3595,28,8
4295,Laura Thomas,Female,USA,"Mandarin, Hindi",Sales,42726.06,234-69-9251,68,47
4296,Elizabeth Mendez,Male,South Korea,None,Administrative,102191.99,415-31-8691,67,49
4297,Andrew Stewart,Female,China,None,Operations,101793.59,654-21-6034,59,39
4298,Anthony Green,Female,USA,Mandarin,Operations,51626.1,430-11-9973,54,36
4299,Benjamin Russell,Female,USA,"Spanish, French",Product,109444.9,797-71-8022,52,33
4300,Eddie Lynch,Male,USA,None,Operations,116215.18,402-99-6356,30,12
4301,Dawn Sanchez,Female,USA,None,Product,47484.08,438-79-5342,65,46
4302,Susan Steele,Female,China,"Spanish, Spanish",Product,126369.06,183-38-2098,29,9
4303,Kevin Smith,Female,USA,Hindi,Legal,76598.19,453-49-0067,24,2
4304,Brittany Baker,Male,Philippines,"Spanish, French",Finance,44903.03,112-63-0878,51,30
4305,David Schaefer,Male,USA,None,Operations,119837.54,098-53-1234,53,33
4306,Julia Lynn,Female,USA,Mandarin,Product,148580.09,148-31-9307,25,3
4307,Daniel Cook,Male,China,Arabic,Operations,65722.1,635-68-8062,38,19
4308,Anthony Baker,Male,USA,None,Human Resource,154429.69,738-92-2457,37,16
4309,Steven Matthews,Male,USA,None,Marketing,136239.37,616-38-2975,58,38
4310,Mark Mendez,Female,USA,None,Human Resource,84043.05,634-86-3413,34,14
4311,Derrick Moore,Female,USA,French,Marketing,119310.92,538-22-8966,68,48
4312,Stephen Roberts,Female,USA,"French, French",Administrative,132807.02,315-31-7663,45,25
4313,Julie Villegas,Male,USA,Spanish,Operations,129903.39,542-59-8126,35,13
4314,Heidi Miller,Male,USA,"Spanish, Hindi",I/T,138688.35,725-62-2951,55,36
4315,Derrick Chambers,Female,USA,"Spanish, Mandarin",Marketing,121038.36,813-76-5444,63,41
4316,Jonathan Chambers,Male,USA,Mandarin,Administrative,45579.98,325-12-0481,64,44
4317,Shawna Morrow,Female,India,None,Product,99783.59,802-64-3311,35,13
4318,Chad Parker,Female,India,"Mandarin, Hindi",Operations,92084.74,679-79-3105,62,41
4319,Christopher Perkins,Male,USA,None,I/T,66519.08,740-99-0046,36,18
4320,Jeffrey Salazar,Female,India,None,Human Resource,144618.99,743-50-8228,48,29
4321,Brandon Perez,Male,India,None,Operations,111538.2,386-45-1073,68,47
4322,Alexander Orr,Female,USA,None,Administrative,64173.17,111-82-7997,36,15
4323,Eric Banks,Female,China,"Mandarin, Mandarin",Sales,136471.87,029-31-1384,26,8
4324,Jim Prince,Male,USA,Spanish,I/T,66497.96,115-11-9117,63,41
4325,Amanda Cummings,Male,USA,"Spanish, Mandarin",Human Resource,76629.24,036-02-7342,55,36
4326,Derek Ayers,Female,USA,None,Product,102487.82,726-90-6579,51,30
4327,Deanna Cross,Male,USA,"Mandarin, Mandarin",Sales,99391.96,384-52-6323,29,10
4328,Evelyn Thompson,Male,China,"Arabic, Hindi",Operations,147210.21,593-96-1570,44,25
4329,Sandra Brooks,Female,USA,"Arabic, French",Product,67733.61,508-90-8468,46,26
4330,Whitney Harrison,Male,USA,Spanish,I/T,54563.31,348-37-6527,52,33
4331,Julie Patton,Female,USA,"Spanish, Spanish",Marketing,147160.55,425-45-6846,37,16
4332,Melissa Hunt,Female,USA,"Spanish, Spanish",Product,135375.25,832-74-0609,25,7
4333,James Atkinson,Male,USA,None,Marketing,87612.74,091-64-0070,38,16
4334,Matthew Henson,Female,India,Arabic,Sales,70598.46,608-90-9244,58,36
4335,Terry Wilkerson,Female,India,Spanish,Sales,53705.59,122-27-4902,24,6
4336,Daniel Cooke,Female,India,"Mandarin, Mandarin",Operations,153285.18,315-21-8485,31,10
4337,Laurie Nguyen,Male,India,None,Human Resource,138748.51,321-02-2764,24,5
4338,Sarah Smith,Male,Taiwan,Spanish,Finance,155724.38,811-17-9360,41,20
4339,Jay Sanchez,Male,USA,Hindi,Finance,52731.03,057-56-5691,45,24
4340,Shaun Clark,Male,USA,None,Operations,87542.09,757-40-2703,34,16
4341,David Rodriguez,Male,USA,"Hindi, Arabic",Administrative,97763.85,881-39-5499,40,22
4342,Shannon Mitchell,Female,India,None,Human Resource,115784.34,381-80-4401,40,18
4343,Philip Maynard,Female,USA,Hindi,Marketing,49079.0,566-28-5759,65,44
4344,David Thomas,Female,USA,Mandarin,Product,110916.39,559-75-6146,66,46
4345,Michael Harrison,Male,USA,None,Operations,151289.66,838-46-0148,50,31
4346,Daniel Jones,Female,USA,"Mandarin, Spanish",Operations,68055.11,052-25-1428,64,44
4347,Andrea Tucker,Female,USA,None,Product,108175.53,755-05-1068,60,38
4348,Cody Kidd,Male,India,"Hindi, Mandarin",Marketing,57657.9,857-21-1938,65,43
4349,Michael Benson,Female,USA,"Hindi, Hindi",Operations,45104.04,551-95-1966,62,41
4350,Samantha Leon,Female,USA,Hindi,I/T,64535.85,189-39-3849,24,6
4351,Stacy Lewis,Female,China,"Mandarin, French",Human Resource,88758.11,262-93-8240,24,2
4352,Sandra Brown,Female,India,"Mandarin, Spanish",Operations,57443.02,204-43-9077,46,25
4353,Steven Silva,Female,USA,French,Marketing,62634.28,781-28-4472,50,29
4354,Michael Miranda,Male,India,None,Marketing,91694.16,007-34-1082,32,12
4355,David Ashley,Female,China,"Arabic, Mandarin",I/T,151038.13,310-79-8644,41,19
4356,James King,Male,China,Hindi,Marketing,56702.85,738-95-8686,26,6
4357,Carolyn Reyes,Male,China,"French, Arabic",Marketing,105971.69,171-30-9563,55,35
4358,Taylor Kennedy,Female,Philippines,"Arabic, Spanish",Legal,94667.04,130-27-6972,65,45
4359,Dana Figueroa,Male,USA,"Mandarin, French",I/T,141358.27,016-03-1366,61,41
4360,Rachel Morris,Female,USA,Arabic,Operations,66897.57,489-62-6589,49,27
4361,Susan Perez,Female,Philippines,None,Administrative,81300.29,369-12-7308,56,35
4362,Joshua Ortega,Female,India,"Mandarin, Hindi",Sales,74544.0,504-62-2959,48,29
4363,Jose Davis,Female,USA,None,Operations,65920.85,820-02-2404,34,13
4364,Paul Rodriguez,Female,USA,Spanish,Operations,47767.97,247-97-8974,63,45
4365,Andrew Russell,Female,China,None,Operations,154219.26,808-99-3841,42,23
4366,Laurie Cortez,Female,USA,French,Product,145845.86,414-75-8598,55,33
4367,Nicole Oliver,Male,Canada,None,Finance,41966.07,353-43-5010,53,32
4368,Joan Brown,Female,South Korea,"Arabic, Spanish",I/T,112376.63,696-74-7785,45,24
4369,Amy Villa,Male,USA,Spanish,Operations,61438.24,035-59-3446,30,11
4370,Ashley Edwards,Female,USA,"Spanish, Mandarin",Administrative,107666.6,697-03-8011,55,37
4371,Kevin Gibson,Female,USA,None,Administrative,105442.58,346-58-7929,57,36
4372,Danielle Rodriguez,Male,China,"Arabic, Mandarin",Marketing,63501.9,391-01-5682,68,50
4373,Scott Reyes,Male,USA,"French, Hindi",Administrative,108953.89,203-83-0124,57,37
4374,Andres Mejia,Female,USA,Hindi,Legal,47910.1,014-92-8420,35,13
4375,Billy Johnson,Male,USA,None,Human Resource,55555.61,070-61-9020,46,27
4376,Melissa Davis,Female,USA,"Hindi, Spanish",Finance,105328.96,190-32-3371,68,47
4377,Brittney Parker,Male,USA,None,Finance,52814.52,887-07-5109,32,13
4378,Savannah Wilson,Female,South Korea,"Mandarin, Mandarin",Product,76526.0,460-62-7010,24,3
4379,Aaron Brown,Male,China,"Hindi, Spanish",I/T,145913.96,742-39-9277,49,29
4380,Daniel Hampton,Male,India,None,Finance,48984.07,747-90-2709,47,28
4381,Joshua Clark,Female,USA,French,Human Resource,147719.6,596-26-2704,51,33
4382,Jesse Jones MD,Female,USA,"Arabic, Arabic",Product,52923.73,602-66-7237,62,41
4383,Kristine Johnson DDS,Male,India,Spanish,I/T,157781.71,838-38-1504,38,20
4384,Melissa Bauer,Male,USA,None,Operations,140630.04,877-66-1229,66,45
4385,Erika Chen,Female,USA,"Arabic, Arabic",Sales,72176.87,641-46-6608,43,24
4386,Steven Brown,Male,USA,"French, Spanish",Product,128090.41,390-07-9797,28,9
4387,Amy Elliott,Male,Canada,None,Sales,70960.11,219-79-5110,64,45
4388,Joshua Jenkins,Male,USA,None,Product,72090.7,195-15-5868,30,12
4389,Crystal Barnett,Male,Philippines,None,Operations,75011.8,688-15-5643,52,32
4390,Brian Brewer,Female,Canada,Spanish,Product,68636.5,167-50-0645,67,49
4391,Mr. Jacob Johnson,Female,USA,Arabic,Operations,77810.96,328-22-9201,30,11
4392,Thomas Cummings,Male,USA,None,Administrative,109447.04,683-64-8377,62,40
4393,Miss Kim Duran,Female,USA,"Mandarin, Arabic",Finance,132968.57,463-92-5290,41,21
4394,Danny Jimenez,Female,South Korea,Hindi,Administrative,158713.15,021-55-0706,48,26
4395,Charles Mitchell,Female,USA,None,Administrative,110335.93,060-72-3041,60,38
4396,Mark Pearson,Male,China,Hindi,Administrative,86541.3,087-13-1751,29,8
4397,Norman Taylor,Female,Canada,Arabic,Marketing,98132.58,610-04-3509,63,42
4398,Leah Moore,Female,USA,None,Human Resource,43650.6,150-80-2255,67,46
4399,Leslie Cochran,Male,India,French,Product,51640.95,421-54-2680,52,32
4400,Shawn Bishop,Male,USA,None,Operations,123342.3,057-36-3062,48,26
4401,John Miller,Male,India,None,Human Resource,119876.87,036-69-3698,45,23
4402,John Watson,Male,Philippines,"Mandarin, Hindi",Operations,63077.12,750-55-5527,42,22
4403,Danielle Johns,Male,USA,"Hindi, Arabic",Sales,72408.1,394-95-8477,59,39
4404,Steven Garcia,Female,USA,"Spanish, Spanish",Operations,72791.4,594-18-9677,58,38
4405,Eric Dean,Female,USA,"Arabic, Arabic",Operations,51940.82,224-49-2752,42,23
4406,Dana Hernandez,Female,India,None,I/T,159620.05,726-19-0646,62,41
4407,Donna Armstrong,Male,USA,Arabic,I/T,48940.13,459-85-8424,58,40
4408,Tracy Glover,Male,South Korea,"Mandarin, Hindi",Operations,84588.19,637-95-1868,46,28
4409,Brittany Gillespie,Male,USA,"French, Hindi",Operations,101359.52,664-02-8750,38,17
4410,Antonio Scott,Male,USA,Spanish,Product,106390.64,744-15-5503,39,19
4411,Lindsey Mcbride,Female,USA,French,Human Resource,120835.88,192-66-9541,55,35
4412,Dr. Kelsey Villanueva,Female,USA,Hindi,Operations,42240.48,823-24-7517,69,50
4413,Tyler Brock,Female,USA,None,Human Resource,59155.17,671-21-7787,42,20
4414,Justin Johnson,Male,USA,"Arabic, Spanish",Human Resource,56886.11,015-45-4520,42,20
4415,Michael Parker,Male,USA,Spanish,Product,98772.6,652-89-1718,56,38
4416,Mark Miller,Female,India,None,Product,131924.54,437-40-9537,34,16
4417,Mary Stephenson,Female,China,"Mandarin, Arabic",Administrative,84948.97,469-74-3861,45,27
4418,Charles Lucas,Male,USA,"Hindi, Hindi",Human Resource,140082.78,622-59-7318,61,41
4419,Julie Walter,Male,USA,"Hindi, Mandarin",Marketing,140311.34,200-19-9176,69,47
4420,Ryan Phillips,Female,USA,"Hindi, Arabic",Administrative,153154.72,599-13-6527,57,37
4421,Travis Huerta,Female,USA,"Hindi, Arabic",Operations,81493.71,064-86-1037,36,16
4422,Marilyn Snyder,Female,USA,None,Product,99946.37,830-06-7635,36,15
4423,Mrs. Barbara Ramirez MD,Male,USA,None,Operations,83809.94,561-45-2317,48,29
4424,Valerie West,Male,USA,None,Product,59680.66,583-60-1157,26,4
4425,Angela Cabrera,Female,India,None,Operations,152993.62,380-13-5669,35,15
4426,Judith Stewart,Male,USA,None,Marketing,149726.94,572-72-1326,55,36
4427,Peter Johnson,Female,USA,"Mandarin, Arabic",Administrative,110518.87,536-38-0669,60,41
4428,Mark Brown,Male,USA,"Hindi, Mandarin",Product,84861.4,713-75-2691,30,9
4429,Todd Walton,Female,USA,French,Product,106606.96,054-44-1466,56,38
4430,Ian Rogers,Female,China,None,Operations,43888.16,182-67-3507,36,17
4431,Erica Phillips,Male,China,None,Operations,51661.56,013-77-5294,52,31
4432,Jared Woodard,Female,USA,Hindi,Product,80955.6,397-21-7879,51,31
4433,Todd Stewart,Male,USA,None,Operations,125204.09,297-18-7915,37,17
4434,Candace Miller,Female,Philippines,"Spanish, Hindi",Administrative,125974.05,794-45-7850,51,31
4435,Mark Walker,Female,Canada,None,Human Resource,51660.59,301-01-4608,62,41
4436,Catherine Green,Female,USA,"Mandarin, Arabic",Product,72808.66,201-09-4930,41,20
4437,Danny Logan,Female,China,French,Marketing,61919.78,391-72-3166,29,11
4438,Natalie Lewis,Male,India,Spanish,Marketing,54983.5,250-24-0538,56,34
4439,Michelle Miranda,Female,India,None,Administrative,126673.7,682-40-7824,49,31
4440,Brandon Schmidt,Female,India,Hindi,Administrative,86618.13,459-70-7267,54,36
4441,Linda Buchanan,Male,USA,None,Administrative,80057.64,798-16-7147,37,19
4442,Kellie Smith,Male,India,None,Product,78387.1,584-95-5396,25,6
4443,Patrick Davis,Female,USA,French,Operations,48960.94,070-94-0950,44,25
4444,Kevin Martinez,Female,Canada,None,Operations,89478.97,104-73-1232,46,27
4445,Hayden Wilson,Male,India,None,I/T,90410.26,080-55-0919,32,10
4446,Alicia Lopez,Female,India,"Spanish, Mandarin",Marketing,80183.73,498-97-6681,30,12
4447,Michael Dickson,Male,South Korea,Spanish,Human Resource,69125.34,695-90-8502,52,33
4448,Shannon Powell,Male,USA,"Hindi, Arabic",Finance,150005.57,346-17-6911,40,18
4449,Brenda Sanders,Male,India,Mandarin,I/T,150541.93,539-30-2033,29,8
4450,Charles Peterson,Female,India,Hindi,Product,156196.1,532-12-6309,35,15
4451,Nathan Martin,Male,Mexico,None,Finance,153582.85,116-32-5551,27,7
4452,Susan Rogers,Male,USA,"Hindi, Arabic",Human Resource,122695.97,759-40-6906,30,8
4453,Albert Ortiz,Female,China,None,Human Resource,126727.65,701-46-2196,43,25
4454,Kim Ruiz,Female,USA,"French, French",Finance,116264.79,337-57-9900,25,7
4455,Deborah Fuentes,Male,USA,Spanish,Operations,86304.26,187-37-2028,42,21
4456,Melissa Allen,Female,USA,None,Administrative,153195.84,687-36-3883,37,15
4457,Benjamin Franklin,Male,USA,None,Sales,111983.56,234-41-9662,25,5
4458,Kristin Rodriguez,Male,USA,"Hindi, Arabic",Operations,82841.01,699-36-5911,52,32
4459,Katherine Lee,Male,Canada,"Arabic, Hindi",I/T,145676.28,029-87-4787,57,37
4460,Peter Griffin,Male,USA,Hindi,Marketing,88668.16,066-86-5476,41,21
4461,Bruce Johnson,Female,USA,"Hindi, Arabic",Product,120526.5,481-50-3693,34,12
4462,James Jenkins,Male,USA,None,Human Resource,57827.24,471-50-5204,25,7
4463,Kiara Curry,Male,USA,None,Sales,45480.33,272-57-5407,28,7
4464,Joe Alvarez,Male,USA,"Hindi, French",I/T,123073.65,311-11-2537,26,6
4465,Shannon Wolfe,Male,Mexico,Hindi,Sales,41817.84,013-90-3932,48,29
4466,Michael Avery,Male,USA,None,Marketing,143921.6,663-33-8883,54,33
4467,Nicholas Singh,Male,USA,French,Product,140393.7,006-57-5191,60,40
4468,Carolyn Stanley,Female,USA,Mandarin,Product,47481.76,880-58-5076,43,21
4469,Debra Taylor,Male,India,French,Sales,40321.4,320-13-6878,57,36
4470,Jack Campbell,Female,USA,"French, Mandarin",Sales,127605.25,147-15-0969,29,9
4471,Jennifer Bond,Male,USA,Mandarin,Human Resource,61045.13,791-87-7547,34,14
4472,Bonnie Jones,Female,USA,Mandarin,Human Resource,121143.27,164-83-5565,35,17
4473,Jennifer Dudley,Female,USA,"Spanish, Mandarin",Product,95059.86,497-32-7330,36,16
4474,Steve Taylor,Female,China,"Mandarin, Spanish",Administrative,85493.7,154-30-9171,35,15
4475,John Gray,Male,India,Arabic,Product,109981.19,336-10-3636,26,8
4476,Kelsey Robertson,Female,USA,None,Marketing,94111.99,739-85-8343,32,14
4477,Jose Simpson,Female,India,None,I/T,125994.53,517-84-7637,48,30
4478,Terrence White,Female,USA,Mandarin,Product,41580.4,212-72-1447,56,38
4479,Wayne Richards,Female,USA,Mandarin,Legal,114603.72,024-77-5024,39,21
4480,Daniel Barnes,Male,India,"Arabic, Hindi",Administrative,69216.82,697-75-5782,69,49
4481,Zachary Carr,Female,China,"Spanish, Hindi",Marketing,105417.29,605-27-3932,52,34
4482,Samantha Gonzalez,Female,India,French,Administrative,112297.04,549-95-2460,34,12
4483,Stephanie Coleman,Female,Canada,Hindi,Product,115789.43,527-62-2777,57,39
4484,Kimberly Morris,Female,China,"Arabic, Arabic",Operations,71293.85,423-23-0968,43,24
4485,Mr. Michael Davies,Female,USA,French,Human Resource,121537.25,511-71-9160,33,12
4486,Preston Murphy,Male,Mexico,None,Operations,59837.92,488-87-0371,32,14
4487,Randall Ford,Female,Taiwan,None,Finance,125741.32,673-56-8625,62,43
4488,Megan Sullivan,Male,Canada,None,Product,66253.04,476-24-9913,35,17
4489,Julia Carney,Male,India,None,Administrative,48795.84,847-59-3942,50,28
4490,Mrs. Brittany Cobb,Male,USA,Spanish,Administrative,78265.04,292-19-9540,34,14
4491,Ryan Marsh,Male,USA,Spanish,Product,91776.84,116-99-6598,27,9
4492,Kathryn Riley,Male,USA,Hindi,I/T,115736.7,322-90-0966,46,28
4493,Alexis Porter,Male,USA,"Hindi, Spanish",Operations,152820.03,501-24-7486,28,10
4494,Julie Olson,Male,USA,Hindi,Product,118613.47,622-30-9806,61,40
4495,Chad Cole,Male,USA,None,Marketing,102284.1,416-83-4457,62,43
4496,Heather Cunningham,Female,USA,Spanish,Finance,105111.38,182-23-3431,61,43
4497,Tracy Alexander,Male,China,None,Finance,127037.17,563-75-6866,57,38
4498,Christopher Curry,Male,USA,None,Marketing,107445.57,367-80-8413,27,5
4499,Jorge Martin,Male,China,Mandarin,Administrative,123713.87,289-59-3567,63,41
4500,Jonathan Carter,Female,China,"Hindi, French",Sales,152030.77,105-10-6641,49,31
4501,Jacob Brown,Female,India,Spanish,Sales,56136.51,778-52-5700,67,48
4502,Lisa Taylor,Female,USA,"Spanish, Mandarin",Marketing,122696.0,837-93-4091,64,44
4503,Laura Fleming,Female,India,None,Marketing,144568.79,771-45-1596,62,44
4504,Timothy Taylor,Male,USA,None,Legal,132804.14,685-65-1251,44,23
4505,Timothy Tran,Female,USA,None,Sales,130510.38,653-83-1542,65,44
4506,Amanda Fernandez,Male,USA,"Arabic, Spanish",Human Resource,105127.62,360-60-6981,29,9
4507,Jordan Alvarado,Female,USA,None,Administrative,148483.2,622-56-8474,44,23
4508,Devin Jacobs,Male,China,None,Sales,73181.96,460-66-9259,44,24
4509,William Hardy,Male,India,Arabic,I/T,155164.38,406-83-1514,38,18
4510,Thomas Murray,Female,USA,None,I/T,114705.81,575-14-1496,55,35
4511,Logan Smith,Male,China,"Hindi, Spanish",Human Resource,72817.93,683-85-6191,58,39
4512,Shane Taylor,Male,USA,None,I/T,48123.78,289-72-8120,35,15
4513,Brian Hobbs,Female,USA,"Mandarin, French",Operations,76018.69,187-24-4036,53,35
4514,Damon Montgomery,Male,China,None,Administrative,104227.49,140-99-2353,48,27
4515,Jay Bartlett,Female,USA,Spanish,Administrative,52386.5,460-68-8758,55,36
4516,Kaylee Evans,Male,India,None,Finance,81854.35,378-49-0361,40,19
4517,Cole Pope,Male,China,French,Sales,117840.56,198-64-8229,31,13
4518,David Miller,Female,India,Spanish,Product,84715.22,768-10-5169,33,15
4519,Matthew Espinoza,Female,India,Mandarin,Product,102621.53,096-51-9034,41,23
4520,Jennifer Berg,Male,USA,French,Human Resource,101862.8,283-27-3624,47,25
4521,Sarah Burton,Female,USA,None,Operations,57822.53,297-76-6585,31,10
4522,Jessica Martinez,Male,China,Spanish,Finance,115609.32,657-98-7245,65,47
4523,Stephanie York,Male,USA,"Hindi, Arabic",Finance,151919.76,396-57-1765,52,34
4524,Zachary Washington,Female,USA,None,Human Resource,61734.85,543-71-8225,57,38
4525,Megan Turner,Female,India,None,Administrative,86656.42,338-45-8654,56,37
4526,David Hendrix,Male,USA,"French, Spanish",Administrative,73205.08,544-78-2241,29,9
4527,Ann Rhodes,Male,India,"Mandarin, Spanish",Product,122481.4,650-61-6062,36,16
4528,Julie Boyd,Female,USA,None,Product,153229.93,647-63-7025,30,8
4529,Mark Lane,Male,USA,French,Product,157905.91,054-86-4522,67,48
4530,Eric Hart,Male,USA,"Spanish, Spanish",Human Resource,94620.71,352-45-9789,50,31
4531,Adrian Ballard,Male,USA,"Spanish, Arabic",Product,114633.39,739-16-4787,44,22
